,index,long_position_solar,lat_position_solar,value_phov,long_position_topo,lat_position_topo,elevation,long_position,lat_position,value,lat_leftend,lat_rightend,long_leftend,long_rightend,coordinates,Address,esp_or_not
586,1457,"(-8.363, -8.275]","(39.934, 39.988]",1514.083,"(-8.401, -8.308]","(40.636, 40.714]",287.15617715617714,"(-8.393, -8.301]","(40.633, 40.711]",4.75,40.633,40.711,-8.401,-8.308,"40.633,-8.401","Paço, Valongo do Vouga, Águeda, Aveiro, 3750-807, Portugal",0
587,1458,"(-8.363, -8.275]","(39.988, 40.041]",1488.6677,"(-8.401, -8.308]","(40.714, 40.792]",397.4452214452214,"(-8.393, -8.301]","(40.711, 40.788]",5.166666666666667,40.711,40.788,-8.401,-8.308,"40.711,-8.401","Pessegueiro do Vouga, Sever do Vouga, Aveiro, Portugal",0
588,1459,"(-8.363, -8.275]","(40.041, 40.095]",1462.6176,"(-8.401, -8.308]","(40.792, 40.87]",551.6573426573426,"(-8.393, -8.301]","(40.788, 40.866]",6.666666666666667,40.788,40.866,-8.401,-8.308,"40.788,-8.401","Janardo, São Pedro de Castelões, Vale de Cambra, Aveiro, 3720-421, Portugal",0
589,1460,"(-8.363, -8.275]","(40.095, 40.149]",1474.6482,"(-8.401, -8.308]","(40.87, 40.948]",445.3993783993784,"(-8.393, -8.301]","(40.866, 40.944]",7.0,40.866,40.944,-8.401,-8.308,"40.866,-8.401","EM, Vale Pereiras, Vila Chã, Codal e Vila Cova de Perrinho, Vale de Cambra, Aveiro, 3730-415, Portugal",0
590,1461,"(-8.363, -8.275]","(40.149, 40.202]",1477.0449,"(-8.401, -8.308]","(40.948, 41.027]",254.82051282051282,"(-8.393, -8.301]","(40.944, 41.022]",7.0,40.944,41.022,-8.401,-8.308,"40.944,-8.401","Pinho e Timóteo, EM 504, Casal de Pedroso, Escariz, Arouca, Aveiro, 4540-320, Portugal",0
591,1462,"(-8.363, -8.275]","(40.202, 40.256]",1467.5928,"(-8.401, -8.308]","(41.027, 41.105]",216.6969696969697,"(-8.393, -8.301]","(41.022, 41.099]",7.0,41.022,41.099,-8.401,-8.308,"41.022,-8.401","Avenida do Monte da Meda, Monte de Meda, Lomba, Gondomar, Porto, 4515-552 MELRES, Portugal",0
592,1463,"(-8.363, -8.275]","(40.256, 40.31]",1480.0765,"(-8.401, -8.308]","(41.105, 41.183]",242.10256410256412,"(-8.393, -8.301]","(41.099, 41.177]",6.6875,41.099,41.177,-8.401,-8.308,"41.099,-8.401","Rua das Peias, Sobreira, Paredes, Porto, 4585-691, Portugal",0
593,1464,"(-8.363, -8.275]","(40.31, 40.363]",1473.7959,"(-8.401, -8.308]","(41.183, 41.261]",258.23310023310023,"(-8.393, -8.301]","(41.177, 41.255]",7.0,41.177,41.255,-8.401,-8.308,"41.177,-8.401","Parque Empresarial de Baltar-Parada, Baltar, Paredes, Porto, Portugal",0
594,1465,"(-8.363, -8.275]","(40.363, 40.417]",1473.1055,"(-8.401, -8.308]","(41.261, 41.34]",349.6177156177156,"(-8.393, -8.301]","(41.255, 41.333]",7.0,41.255,41.333,-8.401,-8.308,"41.255,-8.401","Anjo da Guarda, Frazão, Frazão Arreigada, Paços de Ferreira, Porto, 4580-439, Portugal",0
595,1466,"(-8.363, -8.275]","(40.417, 40.471]",1469.072,"(-8.401, -8.308]","(41.34, 41.418]",197.74902874902875,"(-8.393, -8.301]","(41.333, 41.41]",7.0,41.333,41.41,-8.401,-8.308,"41.333,-8.401","Baloiço Moínhos do Fôjo, Rua da Ginja, Negrelos (São Mamede), Santo Tirso, Porto, 4795-100, Portugal",0
596,1467,"(-8.363, -8.275]","(40.471, 40.524]",1462.8445,"(-8.401, -8.308]","(41.418, 41.496]",176.81507381507382,"(-8.393, -8.301]","(41.41, 41.488]",6.583333333333333,41.41,41.488,-8.401,-8.308,"41.41,-8.401","Pombal, 119, Rua das Boticas, Anjos, Oliveira (Santa Maria), Vila Nova de Famalicão, Braga, 4765-840, Portugal",0
597,1468,"(-8.363, -8.275]","(40.524, 40.578]",1443.348,"(-8.401, -8.308]","(41.496, 41.574]",307.2851592851593,"(-8.393, -8.301]","(41.488, 41.566]",6.916666666666667,41.488,41.566,-8.401,-8.308,"41.488,-8.401","Leitões, Oleiros e Figueiredo, Guimarães, Braga, 4805-187, Portugal",0
598,1469,"(-8.363, -8.275]","(40.578, 40.632]",1446.4631,"(-8.401, -8.308]","(41.574, 41.652]",164.79562594268478,"(-8.393, -8.301]","(41.566, 41.644]",7.0,41.566,41.644,-8.401,-8.308,"41.566,-8.401","Hospital de Braga, Ambulatório (consultas externas), Bairro da Alegria, São Vítor, Tenões, Braga, 4710-243, Portugal",0
599,1470,"(-8.363, -8.275]","(40.632, 40.685]",1458.5841,"(-8.401, -8.308]","(41.652, 41.731]",257.54467754467754,"(-8.393, -8.301]","(41.644, 41.721]",7.0,41.644,41.721,-8.401,-8.308,"41.644,-8.401","Rua de São Vicente, Vila Meã de Baixo, Bico, Amares, Braga, 4720-170, Portugal",0
600,1471,"(-8.363, -8.275]","(40.685, 40.739]",1463.2828,"(-8.401, -8.308]","(41.731, 41.809]",450.24009324009324,"(-8.393, -8.301]","(41.721, 41.799]",7.0,41.721,41.799,-8.401,-8.308,"41.721,-8.401","Rua do Caneiro, Cisão, Sande, Vilarinho, Barros e Gomide, Vila Verde, Braga, 4730-010, Portugal",0
601,1472,"(-8.363, -8.275]","(40.739, 40.793]",1469.3276,"(-8.401, -8.308]","(41.809, 41.887]",302.1880341880342,"(-8.393, -8.301]","(41.799, 41.877]",6.75,41.799,41.877,-8.401,-8.308,"41.799,-8.401","EM 531, Fonte Cova, Paço Vedro de Magalhães, Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães, Ponte da Barca, Viana do Castelo, 4980-619, Portugal",0
602,1473,"(-8.363, -8.275]","(40.793, 40.846]",1472.1523,"(-8.401, -8.308]","(41.887, 41.965]",709.9759129759129,"(-8.393, -8.301]","(41.877, 41.955]",7.0,41.877,41.955,-8.401,-8.308,"41.877,-8.401","CM 1292, Couto, Arcos de Valdevez, Viana do Castelo, 4970-769, Portugal",0
603,1474,"(-8.363, -8.275]","(40.846, 40.9]",1442.2992,"(-8.401, -8.308]","(41.965, 42.044]",482.36985236985237,"(-8.393, -8.301]","(41.955, 42.032]",7.0,41.955,42.032,-8.401,-8.308,"41.955,-8.401","Barreirô, Cabreiro, Arcos de Valdevez, Viana do Castelo, 4970-645, Portugal",0
604,1475,"(-8.363, -8.275]","(40.9, 40.954]",1439.4989,"(-8.401, -8.308]","(42.044, 42.122]",195.68686868686868,"(-8.393, -8.301]","(42.032, 42.11]",7.0,42.032,42.11,-8.401,-8.308,"42.032,-8.401","Pica, Merufe, Monção, Viana do Castelo, 4950-770, Portugal",0
624,1511,"(-8.275, -8.187]","(37.465, 37.519]",1646.2529,"(-8.308, -8.216]","(37.037, 37.116]",44.787234042553195,"(-8.301, -8.209]","(37.056, 37.134]",6.222222222222222,37.056,37.134,-8.308,-8.216,"37.056,-8.308","Galé, Guia, Albufeira, Faro, 8200-428, Portugal",0
625,1512,"(-8.275, -8.187]","(37.519, 37.573]",1646.5248,"(-8.308, -8.216]","(37.116, 37.194]",79.93006993006993,"(-8.301, -8.209]","(37.134, 37.212]",5.333333333333333,37.134,37.212,-8.308,-8.216,"37.134,-8.308","Guia, Albufeira, Faro, 8200-434, Portugal",0
626,1513,"(-8.275, -8.187]","(37.573, 37.626]",1652.2582,"(-8.308, -8.216]","(37.194, 37.272]",123.05128205128206,"(-8.301, -8.209]","(37.212, 37.29]",6.555555555555555,37.212,37.29,-8.308,-8.216,"37.212,-8.308","São Bartolomeu de Messines, Silves, Faro, 8365-086, Portugal",0
627,1514,"(-8.275, -8.187]","(37.626, 37.68]",1655.3849,"(-8.308, -8.216]","(37.272, 37.35]",181.26961926961926,"(-8.301, -8.209]","(37.29, 37.367]",6.222222222222222,37.29,37.367,-8.308,-8.216,"37.29,-8.308","CM 1079, Monte das Almas, São Bartolomeu de Messines, Silves, Faro, 8375-140, Portugal",0
628,1515,"(-8.275, -8.187]","(37.68, 37.734]",1653.4109,"(-8.308, -8.216]","(37.35, 37.429]",244.47209653092006,"(-8.301, -8.209]","(37.367, 37.445]",6.222222222222222,37.367,37.445,-8.308,-8.216,"37.367,-8.308","São Marcos da Serra, Silves, Faro, Portugal",0
629,1516,"(-8.275, -8.187]","(37.734, 37.787]",1658.6722,"(-8.308, -8.216]","(37.429, 37.507]",282.45532245532246,"(-8.301, -8.209]","(37.445, 37.523]",6.555555555555555,37.445,37.523,-8.308,-8.216,"37.445,-8.308","Santana da Serra, Ourique, Beja, Portugal",0
630,1517,"(-8.275, -8.187]","(37.787, 37.841]",1660.0613,"(-8.308, -8.216]","(37.507, 37.585]",205.994560994561,"(-8.301, -8.209]","(37.523, 37.601]",7.0,37.523,37.601,-8.308,-8.216,"37.523,-8.308","EM 503, Santana da Serra, Ourique, Beja, Portugal",0
631,1518,"(-8.275, -8.187]","(37.841, 37.895]",1654.2742,"(-8.308, -8.216]","(37.585, 37.663]",199.28982128982128,"(-8.301, -8.209]","(37.601, 37.678]",6.916666666666667,37.601,37.678,-8.308,-8.216,"37.601,-8.308","Monte Novo do Vale Longo, Ourique, Beja, 7670-212, Portugal",0
632,1519,"(-8.275, -8.187]","(37.895, 37.948]",1647.1613,"(-8.308, -8.216]","(37.663, 37.741]",154.96581196581195,"(-8.301, -8.209]","(37.678, 37.756]",6.111111111111111,37.678,37.756,-8.308,-8.216,"37.678,-8.308","ER 123, Chada Nova, Ourique, Beja, 7670-132, Portugal",0
633,1520,"(-8.275, -8.187]","(37.948, 38.002]",1642.0929,"(-8.308, -8.216]","(37.741, 37.82]",170.42968142968144,"(-8.301, -8.209]","(37.756, 37.834]",6.0,37.756,37.834,-8.308,-8.216,"37.756,-8.308","Panoias e Conceição, Ourique, Beja, 7670-405, Portugal",0
634,1521,"(-8.275, -8.187]","(38.002, 38.056]",1637.9968,"(-8.308, -8.216]","(37.82, 37.898]",142.92463092463092,"(-8.301, -8.209]","(37.834, 37.912]",6.666666666666667,37.834,37.912,-8.308,-8.216,"37.834,-8.308","Messejana, Aljustrel, Beja, Portugal",0
635,1522,"(-8.275, -8.187]","(38.056, 38.109]",1634.584,"(-8.308, -8.216]","(37.898, 37.976]",85.64491064491064,"(-8.301, -8.209]","(37.912, 37.989]",7.0,37.912,37.989,-8.308,-8.216,"37.912,-8.308","EN 261, Alvalade, Aljustrel e Rio de Moinhos, Aljustrel, Beja, 7565-037, Portugal",0
636,1523,"(-8.275, -8.187]","(38.109, 38.163]",1629.9613,"(-8.308, -8.216]","(37.976, 38.054]",80.394419306184,"(-8.301, -8.209]","(37.989, 38.067]",6.888888888888889,37.989,38.067,-8.308,-8.216,"37.989,-8.308","Ermidas-Sado, Santiago do Cacém, Setúbal, Portugal",0
637,1524,"(-8.275, -8.187]","(38.163, 38.217]",1622.7535,"(-8.308, -8.216]","(38.054, 38.133]",74.21989121989122,"(-8.301, -8.209]","(38.067, 38.145]",6.555555555555555,38.067,38.145,-8.308,-8.216,"38.067,-8.308","EM 525, Figueira dos Cavaleiros, Ferreira do Alentejo, Beja, Portugal",0
638,1525,"(-8.275, -8.187]","(38.217, 38.27]",1623.6193,"(-8.308, -8.216]","(38.133, 38.211]",66.2027972027972,"(-8.301, -8.209]","(38.145, 38.223]",6.444444444444445,38.145,38.223,-8.308,-8.216,"38.145,-8.308","Azinheira dos Barros e São Mamede do Sádão, Grândola, Setúbal, Portugal",0
639,1526,"(-8.275, -8.187]","(38.27, 38.324]",1622.1859,"(-8.308, -8.216]","(38.211, 38.289]",72.25641025641026,"(-8.301, -8.209]","(38.223, 38.3]",6.0,38.223,38.3,-8.308,-8.216,"38.223,-8.308","Herdade da Quinta de Cima, Torrão, Alcácer do Sal, Setúbal, Portugal",0
640,1527,"(-8.275, -8.187]","(38.324, 38.378]",1624.836,"(-8.308, -8.216]","(38.289, 38.367]",85.5027195027195,"(-8.301, -8.209]","(38.3, 38.378]",7.0,38.3,38.378,-8.308,-8.216,"38.3,-8.308","Monte de São Domingos, EN 5-2, Morcela Velha, Torrão, Alcácer do Sal, Setúbal, 7595-125, Portugal",0
641,1528,"(-8.275, -8.187]","(38.378, 38.431]",1623.4697,"(-8.308, -8.216]","(38.367, 38.445]",132.7016317016317,"(-8.301, -8.209]","(38.378, 38.456]",7.0,38.378,38.456,-8.308,-8.216,"38.378,-8.308","Herdade de Canelas, Alcáçovas, Viana do Alentejo, Évora, Portugal",0
642,1529,"(-8.275, -8.187]","(38.431, 38.485]",1621.1454,"(-8.308, -8.216]","(38.445, 38.524]",167.0831390831391,"(-8.301, -8.209]","(38.456, 38.534]",7.0,38.456,38.534,-8.308,-8.216,"38.456,-8.308","Monte dos Fartos, São Cristóvão, Montemor-o-Novo, Évora, 7050-600, Portugal",0
643,1530,"(-8.275, -8.187]","(38.485, 38.539]",1615.2074,"(-8.308, -8.216]","(38.524, 38.602]",228.69834087481146,"(-8.301, -8.209]","(38.534, 38.611]",7.0,38.534,38.611,-8.308,-8.216,"38.534,-8.308","EN 253, Herdade da Torre, São Cristóvão, Montemor-o-Novo, Évora, 7050-600, Portugal",0
644,1531,"(-8.275, -8.187]","(38.539, 38.592]",1611.5067,"(-8.308, -8.216]","(38.602, 38.68]",213.75213675213675,"(-8.301, -8.209]","(38.611, 38.689]",7.0,38.611,38.689,-8.308,-8.216,"38.611,-8.308","Cabeço de Portas de Cima, Montemor-o-Novo, Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras, Montemor-o-Novo, Évora, Portugal",0
645,1532,"(-8.275, -8.187]","(38.592, 38.646]",1610.5477,"(-8.308, -8.216]","(38.68, 38.758]",188.42890442890442,"(-8.301, -8.209]","(38.689, 38.767]",7.0,38.689,38.767,-8.308,-8.216,"38.689,-8.308","Freixo de Cima, Foros de Vale de Figueira, Montemor-o-Novo, Évora, 7050-704, Portugal",0
646,1533,"(-8.275, -8.187]","(38.646, 38.7]",1608.6884,"(-8.308, -8.216]","(38.758, 38.837]",145.67365967365967,"(-8.301, -8.209]","(38.767, 38.845]",6.777777777777778,38.767,38.845,-8.308,-8.216,"38.767,-8.308","Pedrogão, Cortiçadas de Lavre e Lavre, Montemor-o-Novo, Évora, 7050-704, Portugal",0
647,1534,"(-8.275, -8.187]","(38.7, 38.753]",1605.6818,"(-8.308, -8.216]","(38.837, 38.915]",102.41103341103342,"(-8.301, -8.209]","(38.845, 38.922]",6.555555555555555,38.845,38.922,-8.308,-8.216,"38.845,-8.308","Cortiçadas de Lavre e Lavre, Montemor-o-Novo, Évora, Portugal",0
648,1535,"(-8.275, -8.187]","(38.753, 38.807]",1600.7247,"(-8.308, -8.216]","(38.915, 38.993]",99.53302253302253,"(-8.301, -8.209]","(38.922, 39.0]",7.0,38.922,39.0,-8.308,-8.216,"38.922,-8.308","Couço, Coruche, Santarém, 2100-353, Portugal",0
649,1536,"(-8.275, -8.187]","(38.807, 38.861]",1593.3961,"(-8.308, -8.216]","(38.993, 39.071]",85.31313131313131,"(-8.301, -8.209]","(39.0, 39.078]",7.0,39.0,39.078,-8.308,-8.216,"39.0,-8.308","Santa Justa, Couço, Coruche, Santarém, 2100-353, Portugal",0
650,1537,"(-8.275, -8.187]","(38.861, 38.914]",1588.0905,"(-8.308, -8.216]","(39.071, 39.149]",143.08702408702408,"(-8.301, -8.209]","(39.078, 39.156]",7.0,39.078,39.156,-8.308,-8.216,"39.078,-8.308","Couço, Coruche, Santarém, 2100-353, Portugal",0
651,1538,"(-8.275, -8.187]","(38.914, 38.968]",1589.0985,"(-8.308, -8.216]","(39.149, 39.228]",152.62443438914028,"(-8.301, -8.209]","(39.156, 39.233]",7.0,39.156,39.233,-8.308,-8.216,"39.156,-8.308","EN 367, Couço, Chamusca, Coruche, Santarém, Portugal",0
652,1539,"(-8.275, -8.187]","(38.968, 39.022]",1588.2012,"(-8.308, -8.216]","(39.228, 39.306]",171.2097902097902,"(-8.301, -8.209]","(39.233, 39.311]",7.0,39.233,39.311,-8.308,-8.216,"39.233,-8.308","Parreira e Chouto, Chamusca, Santarém, Portugal",0
653,1540,"(-8.275, -8.187]","(39.022, 39.075]",1588.1023,"(-8.308, -8.216]","(39.306, 39.384]",171.25796425796426,"(-8.301, -8.209]","(39.311, 39.389]",6.666666666666667,39.311,39.389,-8.308,-8.216,"39.311,-8.308","Semideiro, Ulme, Chamusca, Santarém, Portugal",0
654,1541,"(-8.275, -8.187]","(39.075, 39.129]",1593.8846,"(-8.308, -8.216]","(39.384, 39.462]",118.6091686091686,"(-8.301, -8.209]","(39.389, 39.467]",6.666666666666667,39.389,39.467,-8.308,-8.216,"39.389,-8.308","Vale Pequeno de Baixo, Carregueira, Chamusca, Santarém, Portugal",0
655,1542,"(-8.275, -8.187]","(39.129, 39.183]",1595.7053,"(-8.308, -8.216]","(39.462, 39.541]",134.38306138306137,"(-8.301, -8.209]","(39.467, 39.544]",6.333333333333333,39.467,39.544,-8.308,-8.216,"39.467,-8.308","Caminho Agrícola do Campo, Constância Sul, Constância, Santarém, 2250, Portugal",0
656,1543,"(-8.275, -8.187]","(39.183, 39.236]",1592.4948,"(-8.308, -8.216]","(39.541, 39.619]",191.3092463092463,"(-8.301, -8.209]","(39.544, 39.622]",6.0,39.544,39.622,-8.308,-8.216,"39.544,-8.308","Caminho das Eiras, Martinchel, Abrantes, Santarém, 2200–638, Portugal",0
657,1544,"(-8.275, -8.187]","(39.236, 39.29]",1590.8962,"(-8.308, -8.216]","(39.619, 39.697]",226.91297591297592,"(-8.301, -8.209]","(39.622, 39.7]",5.111111111111111,39.622,39.7,-8.308,-8.216,"39.622,-8.308","Amêndoa, Olalhas, Tomar, Santarém, 2300-236, Portugal",0
658,1545,"(-8.275, -8.187]","(39.29, 39.344]",1590.569,"(-8.308, -8.216]","(39.697, 39.775]",246.8026418026418,"(-8.301, -8.209]","(39.7, 39.778]",5.583333333333333,39.7,39.778,-8.308,-8.216,"39.7,-8.308","EN 238, Águas Belas, Ferreira do Zêzere, Santarém, 2240-347, Portugal",0
659,1546,"(-8.275, -8.187]","(39.344, 39.397]",1585.4895,"(-8.308, -8.216]","(39.775, 39.853]",250.37179487179486,"(-8.301, -8.209]","(39.778, 39.855]",6.444444444444445,39.778,39.855,-8.308,-8.216,"39.778,-8.308","Beco, Ferreira do Zêzere, Santarém, 2240-612, Portugal",0
660,1547,"(-8.275, -8.187]","(39.397, 39.451]",1580.337,"(-8.308, -8.216]","(39.853, 39.932]",363.51903651903655,"(-8.301, -8.209]","(39.855, 39.933]",6.888888888888889,39.855,39.933,-8.308,-8.216,"39.855,-8.308","Casais da Arega, Arega, Figueiró dos Vinhos, Leiria, 3250-294, Portugal",0
661,1548,"(-8.275, -8.187]","(39.451, 39.505]",1575.8546,"(-8.308, -8.216]","(39.932, 40.01]",510.0683760683761,"(-8.301, -8.209]","(39.933, 40.011]",7.0,39.933,40.011,-8.308,-8.216,"39.933,-8.308","CM 1132-1, Engenho, Aguda, Figueiró dos Vinhos, Leiria, 3260-021, Portugal",0
662,1549,"(-8.275, -8.187]","(39.505, 39.558]",1573.9618,"(-8.308, -8.216]","(40.01, 40.088]",674.1950271950273,"(-8.301, -8.209]","(40.011, 40.089]",7.0,40.011,40.089,-8.308,-8.216,"40.011,-8.308","Espinhal, Penela, Coimbra, Portugal",0
663,1550,"(-8.275, -8.187]","(39.558, 39.612]",1561.1283,"(-8.308, -8.216]","(40.088, 40.166]",204.65734265734267,"(-8.301, -8.209]","(40.089, 40.166]",6.888888888888889,40.089,40.166,-8.308,-8.216,"40.089,-8.308","EM 555, Espinho, Miranda do Corvo, Coimbra, 3220, Portugal",0
664,1551,"(-8.275, -8.187]","(39.612, 39.666]",1553.2422,"(-8.308, -8.216]","(40.166, 40.244]",177.57498057498057,"(-8.301, -8.209]","(40.166, 40.244]",6.555555555555555,40.166,40.244,-8.308,-8.216,"40.166,-8.308","Semide e Rio Vide, Miranda do Corvo, Coimbra, 33, Portugal",0
665,1552,"(-8.275, -8.187]","(39.666, 39.719]",1548.1193,"(-8.308, -8.216]","(40.244, 40.323]",171.1002331002331,"(-8.301, -8.209]","(40.244, 40.322]",7.0,40.244,40.322,-8.308,-8.216,"40.244,-8.308","ER 110, Caneiro, Lorvão, Penacova, Coimbra, 3030-195, Portugal",0
666,1553,"(-8.275, -8.187]","(39.719, 39.773]",1538.9974,"(-8.308, -8.216]","(40.323, 40.401]",183.78733031674207,"(-8.301, -8.209]","(40.322, 40.4]",7.0,40.322,40.4,-8.308,-8.216,"40.322,-8.308","Carvalho Velho, Carvalho, Penacova, Coimbra, Portugal",0
667,1554,"(-8.275, -8.187]","(39.773, 39.827]",1543.7314,"(-8.308, -8.216]","(40.401, 40.479]",224.45920745920745,"(-8.301, -8.209]","(40.4, 40.477]",7.0,40.4,40.477,-8.308,-8.216,"40.4,-8.308","Castanheira, Espinho, Mortágua, Viseu, Portugal",0
668,1555,"(-8.275, -8.187]","(39.827, 39.88]",1546.9667,"(-8.308, -8.216]","(40.479, 40.557]",525.1779331779331,"(-8.301, -8.209]","(40.477, 40.555]",5.333333333333333,40.477,40.555,-8.308,-8.216,"40.477,-8.308","Espinho, Mortágua, Viseu, 3750-015, Portugal",0
669,1556,"(-8.275, -8.187]","(39.88, 39.934]",1555.7659,"(-8.308, -8.216]","(40.557, 40.636]",510.3706293706294,"(-8.301, -8.209]","(40.555, 40.633]",6.0,40.555,40.633,-8.308,-8.216,"40.555,-8.308","Caselho - lomba da serra, Caselho, Belazaima do Chão, Castanheira do Vouga e Agadão, Águeda, Aveiro, 3750-017, Portugal",0
670,1557,"(-8.275, -8.187]","(39.934, 39.988]",1546.3634,"(-8.308, -8.216]","(40.636, 40.714]",442.1142191142191,"(-8.301, -8.209]","(40.633, 40.711]",6.666666666666667,40.633,40.711,-8.308,-8.216,"40.633,-8.308","Estrada do Cabeço de Cão, Lourizela, Préstimo e Macieira de Alcoba, Águeda, Aveiro, 3750-672, Portugal",0
671,1558,"(-8.275, -8.187]","(39.988, 40.041]",1524.1384,"(-8.308, -8.216]","(40.714, 40.792]",317.5151515151515,"(-8.301, -8.209]","(40.711, 40.788]",6.777777777777778,40.711,40.788,-8.308,-8.216,"40.711,-8.308","Arcas, Talhadas, Sever do Vouga, Aveiro, 3680-210, Portugal",0
672,1559,"(-8.275, -8.187]","(40.041, 40.095]",1479.9645,"(-8.308, -8.216]","(40.792, 40.87]",689.6285936285936,"(-8.301, -8.209]","(40.788, 40.866]",7.0,40.788,40.866,-8.308,-8.216,"40.788,-8.308","Rua São Domingos de Campo de Arca, Cercal, Arões, Vale de Cambra, Aveiro, 3730-001, Portugal",0
673,1560,"(-8.275, -8.187]","(40.095, 40.149]",1444.9567,"(-8.308, -8.216]","(40.87, 40.948]",594.5182595182595,"(-8.301, -8.209]","(40.866, 40.944]",7.0,40.866,40.944,-8.308,-8.216,"40.866,-8.308","Rua da Aldeia, Póvoa dos Chões, Cepelos, Vale de Cambra, Aveiro, 4540-013, Portugal",0
674,1561,"(-8.275, -8.187]","(40.149, 40.202]",1477.3177,"(-8.308, -8.216]","(40.948, 41.027]",367.3453996983409,"(-8.301, -8.209]","(40.944, 41.022]",7.0,40.944,41.022,-8.308,-8.216,"40.944,-8.308","Pena, Tropeço, Arouca, Aveiro, 4540-610, Portugal",0
675,1562,"(-8.275, -8.187]","(40.202, 40.256]",1482.5885,"(-8.308, -8.216]","(41.027, 41.105]",166.44910644910644,"(-8.301, -8.209]","(41.022, 41.099]",6.666666666666667,41.022,41.099,-8.308,-8.216,"41.022,-8.308","Sabariz, Raiva, Pedorido e Paraíso, Castelo de Paiva, Aveiro, 4550-623, Portugal",0
676,1563,"(-8.275, -8.187]","(40.256, 40.31]",1469.1445,"(-8.308, -8.216]","(41.105, 41.183]",259.2097902097902,"(-8.301, -8.209]","(41.099, 41.177]",7.0,41.099,41.177,-8.308,-8.216,"41.099,-8.308","EN 319, Carboelo, Capela, Penafiel, Porto, 4560-192, Portugal",0
677,1564,"(-8.275, -8.187]","(40.31, 40.363]",1474.0051,"(-8.308, -8.216]","(41.183, 41.261]",304.76689976689977,"(-8.301, -8.209]","(41.177, 41.255]",7.0,41.177,41.255,-8.308,-8.216,"41.177,-8.308","Pedreira, Rans, Penafiel, Porto, 4560-755, Portugal",0
678,1565,"(-8.275, -8.187]","(40.363, 40.417]",1479.9789,"(-8.308, -8.216]","(41.261, 41.34]",306.4763014763015,"(-8.301, -8.209]","(41.255, 41.333]",7.0,41.255,41.333,-8.308,-8.216,"41.255,-8.308","Rua dos Aidos, Nevogilde, Lousada, Porto, 4620-449, Portugal",0
679,1566,"(-8.275, -8.187]","(40.417, 40.471]",1487.8624,"(-8.308, -8.216]","(41.34, 41.418]",282.55555555555554,"(-8.301, -8.209]","(41.333, 41.41]",7.0,41.333,41.41,-8.308,-8.216,"41.333,-8.308","Lustosa e Barrosas (Santo Estêvão), Lousada, Porto, 4620-529 SANTA EULÁLIA VIZ, Portugal",0
680,1567,"(-8.275, -8.187]","(40.471, 40.524]",1486.5066,"(-8.308, -8.216]","(41.418, 41.496]",324.93783993783995,"(-8.301, -8.209]","(41.41, 41.488]",6.111111111111111,41.41,41.488,-8.308,-8.216,"41.41,-8.308","Carvalhos, Polvoreira, Guimarães, Braga, 4810-647, Portugal",0
681,1568,"(-8.275, -8.187]","(40.524, 40.578]",1476.9904,"(-8.308, -8.216]","(41.496, 41.574]",272.6728826728827,"(-8.301, -8.209]","(41.488, 41.566]",6.444444444444445,41.488,41.566,-8.308,-8.216,"41.488,-8.308","Rua da Igreja, Prazins (Santa Eufémia), Guimarães, Braga, 4805-015, Portugal",0
682,1569,"(-8.275, -8.187]","(40.578, 40.632]",1475.6322,"(-8.308, -8.216]","(41.574, 41.652]",307.9577677224736,"(-8.301, -8.209]","(41.566, 41.644]",7.0,41.566,41.644,-8.308,-8.216,"41.566,-8.308","Codeçoza, Pedralva, Braga, 4715-466, Portugal",0
683,1570,"(-8.275, -8.187]","(40.632, 40.685]",1480.6333,"(-8.308, -8.216]","(41.652, 41.731]",525.1157731157731,"(-8.301, -8.209]","(41.644, 41.721]",7.0,41.644,41.721,-8.308,-8.216,"41.644,-8.308","Travessa do Pego Negro, Verim, Friande e Ajude, Póvoa de Lanhoso, Braga, 4720-013, Portugal",0
